Local time,Open,High,Low,Close,Volume
23.08.2022 12:00:00.000 GMT+0900,137.281,137.314,137.255,137.280,1794.96
23.08.2022 12:15:00.000 GMT+0900,137.280,137.335,137.225,137.227,2158.78
23.08.2022 12:30:00.000 GMT+0900,137.228,137.251,137.175,137.231,3028.35
23.08.2022 12:45:00.000 GMT+0900,137.230,137.241,137.189,137.199,3016.57
23.08.2022 13:00:00.000 GMT+0900,137.201,137.207,137.100,137.154,2431.09
23.08.2022 13:15:00.000 GMT+0900,137.154,137.250,137.127,137.240,2259.05
23.08.2022 13:30:00.000 GMT+0900,137.241,137.266,137.227,137.232,2143.91
23.08.2022 13:45:00.000 GMT+0900,137.232,137.286,137.204,137.282,2294.1
23.08.2022 14:00:00.000 GMT+0900,137.282,137.328,137.236,137.311,3112.07
23.08.2022 14:15:00.000 GMT+0900,137.310,137.313,137.214,137.276,4704.7
23.08.2022 14:30:00.000 GMT+0900,137.274,137.280,137.201,137.210,4519.2
23.08.2022 14:45:00.000 GMT+0900,137.212,137.318,137.179,137.285,5551.7
23.08.2022 15:00:00.000 GMT+0900,137.286,137.415,137.277,137.326,6103.84
23.08.2022 15:15:00.000 GMT+0900,137.327,137.386,137.292,137.297,4533.74
23.08.2022 15:30:00.000 GMT+0900,137.299,137.309,137.202,137.207,4839.24
23.08.2022 15:45:00.000 GMT+0900,137.206,137.207,137.118,137.138,4735.58
23.08.2022 16:00:00.000 GMT+0900,137.139,137.211,137.036,137.135,6259.05
23.08.2022 16:15:00.000 GMT+0900,137.136,137.269,137.060,137.133,6030.68
23.08.2022 16:30:00.000 GMT+0900,137.137,137.294,137.136,137.211,6602.56
23.08.2022 16:45:00.000 GMT+0900,137.211,137.275,137.135,137.271,3037.08
23.08.2022 17:00:00.000 GMT+0900,137.273,137.330,137.194,137.228,4425.65
23.08.2022 17:15:00.000 GMT+0900,137.229,137.258,137.172,137.255,3446.58
23.08.2022 17:30:00.000 GMT+0900,137.254,137.306,137.178,137.249,3478.14
23.08.2022 17:45:00.000 GMT+0900,137.249,137.270,137.202,137.210,2632.69
23.08.2022 18:00:00.000 GMT+0900,137.209,137.290,137.209,137.236,2879.13
23.08.2022 18:15:00.000 GMT+0900,137.246,137.348,137.240,137.326,3409.23
23.08.2022 18:30:00.000 GMT+0900,137.325,137.403,137.319,137.359,2864.93
23.08.2022 18:45:00.000 GMT+0900,137.359,137.414,137.351,137.365,2213.07
23.08.2022 19:00:00.000 GMT+0900,137.365,137.449,137.322,137.436,3504.76
23.08.2022 19:15:00.000 GMT+0900,137.435,137.541,137.407,137.465,3751.59
23.08.2022 19:30:00.000 GMT+0900,137.466,137.473,137.416,137.419,2534.77
23.08.2022 19:45:00.000 GMT+0900,137.418,137.474,137.409,137.443,1820.26
23.08.2022 20:00:00.000 GMT+0900,137.445,137.454,137.342,137.372,2093.53
23.08.2022 20:15:00.000 GMT+0900,137.374,137.396,137.338,137.388,1842.78
23.08.2022 20:30:00.000 GMT+0900,137.386,137.456,137.373,137.399,2073.25
23.08.2022 20:45:00.000 GMT+0900,137.400,137.433,137.269,137.368,4735.94
23.08.2022 21:00:00.000 GMT+0900,137.368,137.388,137.321,137.338,3360.21
23.08.2022 21:15:00.000 GMT+0900,137.339,137.535,137.327,137.485,5307.83
23.08.2022 21:30:00.000 GMT+0900,137.486,137.641,137.449,137.505,6590.99
23.08.2022 21:45:00.000 GMT+0900,137.507,137.531,137.436,137.518,4754.63
23.08.2022 22:00:00.000 GMT+0900,137.518,137.582,137.454,137.521,4742.05
23.08.2022 22:15:00.000 GMT+0900,137.521,137.617,137.481,137.494,5934.46
23.08.2022 22:30:00.000 GMT+0900,137.495,137.566,137.408,137.477,8146.42
23.08.2022 22:45:00.000 GMT+0900,137.477,137.477,136.641,136.798,19407.99
23.08.2022 23:00:00.000 GMT+0900,136.797,136.805,135.804,135.943,20526.72
23.08.2022 23:15:00.000 GMT+0900,135.943,136.448,135.937,136.432,14024.11
23.08.2022 23:30:00.000 GMT+0900,136.432,136.498,136.269,136.396,8358.25
23.08.2022 23:45:00.000 GMT+0900,136.400,136.401,136.125,136.256,9724.95
24.08.2022 00:00:00.000 GMT+0900,136.256,136.327,135.980,136.099,11387.62
24.08.2022 00:15:00.000 GMT+0900,136.101,136.241,136.006,136.241,7391.18
24.08.2022 00:30:00.000 GMT+0900,136.239,136.314,136.193,136.299,6117.86
24.08.2022 00:45:00.000 GMT+0900,136.300,136.394,136.287,136.365,5013.87
24.08.2022 01:00:00.000 GMT+0900,136.367,136.418,136.342,136.387,3689.67
24.08.2022 01:15:00.000 GMT+0900,136.388,136.431,136.350,136.392,3218.4
24.08.2022 01:30:00.000 GMT+0900,136.389,136.398,136.333,136.390,2495
24.08.2022 01:45:00.000 GMT+0900,136.395,136.468,136.395,136.434,2515.03
24.08.2022 02:00:00.000 GMT+0900,136.434,136.635,136.414,136.626,5044.4
24.08.2022 02:15:00.000 GMT+0900,136.626,136.767,136.610,136.767,6267.66
24.08.2022 02:30:00.000 GMT+0900,136.767,136.864,136.748,136.776,3866
24.08.2022 02:45:00.000 GMT+0900,136.775,136.796,136.728,136.786,2587.13
24.08.2022 03:00:00.000 GMT+0900,136.784,136.784,136.692,136.728,2592.07
24.08.2022 03:15:00.000 GMT+0900,136.729,136.798,136.729,136.774,1974.1
24.08.2022 03:30:00.000 GMT+0900,136.775,136.840,136.775,136.833,2740.79
24.08.2022 03:45:00.000 GMT+0900,136.832,136.882,136.807,136.881,2611.81
24.08.2022 04:00:00.000 GMT+0900,136.881,136.881,136.776,136.792,2211.74
24.08.2022 04:15:00.000 GMT+0900,136.795,136.825,136.784,136.813,1704.92
24.08.2022 04:30:00.000 GMT+0900,136.813,136.840,136.762,136.833,1160.36
24.08.2022 04:45:00.000 GMT+0900,136.833,136.867,136.777,136.795,1830.74
24.08.2022 05:00:00.000 GMT+0900,136.799,136.812,136.766,136.781,783.25
24.08.2022 05:15:00.000 GMT+0900,136.781,136.825,136.746,136.783,2354.15
24.08.2022 05:30:00.000 GMT+0900,136.784,136.795,136.774,136.783,594.45
24.08.2022 05:45:00.000 GMT+0900,136.782,136.785,136.728,136.748,913.71
24.08.2022 06:00:00.000 GMT+0900,136.740,136.765,136.732,136.740,71.98
24.08.2022 06:15:00.000 GMT+0900,136.746,136.755,136.743,136.748,2469.12
24.08.2022 06:30:00.000 GMT+0900,136.750,136.754,136.745,136.746,3839.24
24.08.2022 06:45:00.000 GMT+0900,136.751,136.767,136.709,136.710,789.69
24.08.2022 07:00:00.000 GMT+0900,136.710,136.740,136.699,136.711,4774.61
24.08.2022 07:15:00.000 GMT+0900,136.710,136.721,136.690,136.690,439.56
24.08.2022 07:30:00.000 GMT+0900,136.693,136.696,136.662,136.676,401.82
24.08.2022 07:45:00.000 GMT+0900,136.679,136.697,136.608,136.618,1296.81
24.08.2022 08:00:00.000 GMT+0900,136.618,136.711,136.617,136.702,3734.18
24.08.2022 08:15:00.000 GMT+0900,136.701,136.809,136.660,136.809,6094.76
24.08.2022 08:30:00.000 GMT+0900,136.808,136.847,136.781,136.799,4988.08
24.08.2022 08:45:00.000 GMT+0900,136.801,136.839,136.720,136.739,5296.56
24.08.2022 09:00:00.000 GMT+0900,136.739,136.843,136.646,136.780,5919.75
24.08.2022 09:15:00.000 GMT+0900,136.781,136.942,136.767,136.922,2856.82
24.08.2022 09:30:00.000 GMT+0900,136.924,136.947,136.805,136.823,2164.07
24.08.2022 09:45:00.000 GMT+0900,136.823,136.919,136.797,136.898,3972.92
24.08.2022 10:00:00.000 GMT+0900,136.898,137.038,136.851,136.881,4425.38
24.08.2022 10:15:00.000 GMT+0900,136.881,136.882,136.767,136.806,4441.57
24.08.2022 10:30:00.000 GMT+0900,136.805,136.914,136.805,136.859,3496.06
24.08.2022 10:45:00.000 GMT+0900,136.861,136.909,136.814,136.845,3737.15
24.08.2022 11:00:00.000 GMT+0900,136.844,136.861,136.757,136.831,3433.35
24.08.2022 11:15:00.000 GMT+0900,136.830,136.855,136.793,136.818,3776.45
24.08.2022 11:30:00.000 GMT+0900,136.822,136.947,136.813,136.904,2595.58
24.08.2022 11:45:00.000 GMT+0900,136.907,136.951,136.889,136.897,2861.41
24.08.2022 12:00:00.000 GMT+0900,136.897,136.916,136.860,136.887,2779.59
24.08.2022 12:15:00.000 GMT+0900,136.887,136.907,136.806,136.811,2286.92
24.08.2022 12:30:00.000 GMT+0900,136.809,136.854,136.799,136.845,3158.79
24.08.2022 12:45:00.000 GMT+0900,136.848,136.876,136.788,136.808,2875.05
24.08.2022 13:00:00.000 GMT+0900,136.809,136.834,136.746,136.756,3357.72
24.08.2022 13:15:00.000 GMT+0900,136.758,136.758,136.544,136.548,3746.06
24.08.2022 13:30:00.000 GMT+0900,136.546,136.609,136.425,136.439,3314.48
24.08.2022 13:45:00.000 GMT+0900,136.444,136.490,136.357,136.484,4213.24
24.08.2022 14:00:00.000 GMT+0900,136.484,136.491,136.420,136.441,3119.57
24.08.2022 14:15:00.000 GMT+0900,136.440,136.466,136.376,136.458,2905.95
24.08.2022 14:30:00.000 GMT+0900,136.458,136.562,136.458,136.557,3969.3
24.08.2022 14:45:00.000 GMT+0900,136.556,136.652,136.533,136.640,3441
24.08.2022 15:00:00.000 GMT+0900,136.642,136.730,136.638,136.668,5300.09
24.08.2022 15:15:00.000 GMT+0900,136.670,136.740,136.644,136.700,3238.05
24.08.2022 15:30:00.000 GMT+0900,136.701,136.777,136.678,136.751,3785.59
24.08.2022 15:45:00.000 GMT+0900,136.750,136.787,136.616,136.648,3539.08
24.08.2022 16:00:00.000 GMT+0900,136.649,136.850,136.647,136.768,4947.93
24.08.2022 16:15:00.000 GMT+0900,136.769,136.832,136.673,136.693,4163.26
24.08.2022 16:30:00.000 GMT+0900,136.692,136.700,136.589,136.641,4916.72
24.08.2022 16:45:00.000 GMT+0900,136.642,136.645,136.516,136.544,4642.35
24.08.2022 17:00:00.000 GMT+0900,136.544,136.564,136.451,136.524,4354.47
24.08.2022 17:15:00.000 GMT+0900,136.525,136.543,136.415,136.454,6313.67
24.08.2022 17:30:00.000 GMT+0900,136.457,136.554,136.455,136.520,4868.47
24.08.2022 17:45:00.000 GMT+0900,136.520,136.521,136.440,136.463,3865.58
24.08.2022 18:00:00.000 GMT+0900,136.464,136.487,136.171,136.217,5907.55
24.08.2022 18:15:00.000 GMT+0900,136.218,136.402,136.218,136.397,4589.35
24.08.2022 18:30:00.000 GMT+0900,136.395,136.436,136.333,136.430,5278.4
24.08.2022 18:45:00.000 GMT+0900,136.433,136.489,136.413,136.464,4091.26
24.08.2022 19:00:00.000 GMT+0900,136.466,136.525,136.423,136.431,3430.84
24.08.2022 19:15:00.000 GMT+0900,136.431,136.602,136.391,136.592,3246.39
24.08.2022 19:30:00.000 GMT+0900,136.599,136.677,136.573,136.628,3539.89
24.08.2022 19:45:00.000 GMT+0900,136.626,136.792,136.623,136.768,4889.51
24.08.2022 20:00:00.000 GMT+0900,136.769,136.802,136.645,136.649,4391.5
24.08.2022 20:15:00.000 GMT+0900,136.649,136.747,136.646,136.728,3830.32
24.08.2022 20:30:00.000 GMT+0900,136.728,136.866,136.727,136.771,4243.29
24.08.2022 20:45:00.000 GMT+0900,136.773,136.801,136.681,136.713,3985.07
24.08.2022 21:00:00.000 GMT+0900,136.711,136.722,136.548,136.631,5584.01
24.08.2022 21:15:00.000 GMT+0900,136.626,136.767,136.550,136.714,6486.51
24.08.2022 21:30:00.000 GMT+0900,136.712,136.957,136.622,136.914,11800.33
24.08.2022 21:45:00.000 GMT+0900,136.917,137.016,136.788,136.861,9329.05
24.08.2022 22:00:00.000 GMT+0900,136.860,137.147,136.822,137.124,10190.96
24.08.2022 22:15:00.000 GMT+0900,137.126,137.149,136.988,137.035,7790.5
24.08.2022 22:30:00.000 GMT+0900,137.035,137.081,136.950,137.052,8010.91
24.08.2022 22:45:00.000 GMT+0900,137.054,137.167,137.010,137.097,6667.64
24.08.2022 23:00:00.000 GMT+0900,137.093,137.241,137.045,137.123,7710.04
24.08.2022 23:15:00.000 GMT+0900,137.124,137.126,136.839,136.966,8509.2
24.08.2022 23:30:00.000 GMT+0900,136.967,137.104,136.952,137.015,10315.17
24.08.2022 23:45:00.000 GMT+0900,137.017,137.018,136.694,136.764,15258.33
25.08.2022 00:00:00.000 GMT+0900,136.763,136.873,136.729,136.782,7850.24
25.08.2022 00:15:00.000 GMT+0900,136.779,136.880,136.727,136.872,5158.03
25.08.2022 00:30:00.000 GMT+0900,136.873,136.942,136.826,136.918,4642.77
25.08.2022 00:45:00.000 GMT+0900,136.918,136.957,136.892,136.923,2841.85
25.08.2022 01:00:00.000 GMT+0900,136.923,136.984,136.911,136.958,4097.03
25.08.2022 01:15:00.000 GMT+0900,136.959,137.089,136.942,137.079,4408.78
25.08.2022 01:30:00.000 GMT+0900,137.082,137.140,137.075,137.123,2716.18
25.08.2022 01:45:00.000 GMT+0900,137.123,137.131,137.057,137.069,2743.44
25.08.2022 02:00:00.000 GMT+0900,137.072,137.137,137.062,137.078,4597.75
25.08.2022 02:15:00.000 GMT+0900,137.078,137.082,137.025,137.055,2541.68
25.08.2022 02:30:00.000 GMT+0900,137.055,137.085,137.036,137.040,2376.43
25.08.2022 02:45:00.000 GMT+0900,137.040,137.064,137.001,137.061,1617.97
25.08.2022 03:00:00.000 GMT+0900,137.062,137.103,137.051,137.088,1603.27
25.08.2022 03:15:00.000 GMT+0900,137.085,137.086,137.040,137.040,978.82
25.08.2022 03:30:00.000 GMT+0900,137.041,137.056,137.006,137.020,1295.91
25.08.2022 03:45:00.000 GMT+0900,137.023,137.100,137.022,137.088,2848.68
25.08.2022 04:00:00.000 GMT+0900,137.089,137.117,137.039,137.044,2217.76
25.08.2022 04:15:00.000 GMT+0900,137.046,137.135,137.046,137.133,2080.97
25.08.2022 04:30:00.000 GMT+0900,137.131,137.207,137.131,137.162,2095.49
25.08.2022 04:45:00.000 GMT+0900,137.161,137.163,137.075,137.098,2345.73
25.08.2022 05:00:00.000 GMT+0900,137.099,137.151,137.071,137.105,1328.76
25.08.2022 05:15:00.000 GMT+0900,137.105,137.132,137.096,137.128,554.04
25.08.2022 05:30:00.000 GMT+0900,137.128,137.143,137.101,137.139,816.61
25.08.2022 05:45:00.000 GMT+0900,137.138,137.160,137.098,137.098,798.83
25.08.2022 06:00:00.000 GMT+0900,137.098,137.099,136.916,137.076,1962.47
25.08.2022 06:15:00.000 GMT+0900,137.076,137.118,137.056,137.103,1775.17
25.08.2022 06:30:00.000 GMT+0900,137.103,137.118,137.096,137.096,1240.29
25.08.2022 06:45:00.000 GMT+0900,137.097,137.102,137.094,137.099,19.02
25.08.2022 07:00:00.000 GMT+0900,137.100,137.107,137.085,137.093,1145.3
25.08.2022 07:15:00.000 GMT+0900,137.094,137.105,136.987,136.998,2368.47
25.08.2022 07:30:00.000 GMT+0900,136.998,137.036,136.974,137.030,1363.55
25.08.2022 07:45:00.000 GMT+0900,137.030,137.086,137.018,137.080,545.96
25.08.2022 08:00:00.000 GMT+0900,137.080,137.143,137.072,137.113,3865.92
25.08.2022 08:15:00.000 GMT+0900,137.111,137.127,137.072,137.094,2855.46
25.08.2022 08:30:00.000 GMT+0900,137.095,137.108,137.052,137.052,743.85
25.08.2022 08:45:00.000 GMT+0900,137.052,137.100,137.029,137.094,2107.79
25.08.2022 09:00:00.000 GMT+0900,137.096,137.196,136.977,137.009,4264.9
25.08.2022 09:15:00.000 GMT+0900,137.009,137.079,136.866,136.907,5458.03
25.08.2022 09:30:00.000 GMT+0900,136.907,136.950,136.828,136.906,5003.54
25.08.2022 09:45:00.000 GMT+0900,136.907,136.938,136.731,136.933,6664.77
25.08.2022 10:00:00.000 GMT+0900,136.934,136.984,136.841,136.909,4100.14
25.08.2022 10:15:00.000 GMT+0900,136.909,136.910,136.784,136.799,3556.59
25.08.2022 10:30:00.000 GMT+0900,136.798,136.803,136.582,136.648,5792.15
25.08.2022 10:45:00.000 GMT+0900,136.647,136.753,136.630,136.704,5421.04
25.08.2022 11:00:00.000 GMT+0900,136.701,136.825,136.701,136.807,4057.17
25.08.2022 11:15:00.000 GMT+0900,136.812,136.829,136.692,136.765,4472.41
25.08.2022 11:30:00.000 GMT+0900,136.764,136.803,136.709,136.778,4509.48
25.08.2022 11:45:00.000 GMT+0900,136.778,136.820,136.740,136.820,2631.16
25.08.2022 12:00:00.000 GMT+0900,136.820,136.856,136.735,136.740,2913.07
25.08.2022 12:15:00.000 GMT+0900,136.740,136.802,136.737,136.764,3759.78
25.08.2022 12:30:00.000 GMT+0900,136.767,136.833,136.750,136.772,3489.37
25.08.2022 12:45:00.000 GMT+0900,136.772,136.823,136.752,136.815,3416.77
25.08.2022 13:00:00.000 GMT+0900,136.810,136.813,136.750,136.800,3942.25
25.08.2022 13:15:00.000 GMT+0900,136.801,136.844,136.726,136.732,3475.22
25.08.2022 13:30:00.000 GMT+0900,136.733,136.758,136.689,136.730,2775.68
25.08.2022 13:45:00.000 GMT+0900,136.731,136.742,136.603,136.657,3145.74
25.08.2022 14:00:00.000 GMT+0900,136.656,136.657,136.517,136.610,4665.37
25.08.2022 14:15:00.000 GMT+0900,136.616,136.695,136.606,136.662,2512.91
25.08.2022 14:30:00.000 GMT+0900,136.664,136.694,136.650,136.691,2445.6
25.08.2022 14:45:00.000 GMT+0900,136.689,136.737,136.672,136.685,2980.16
25.08.2022 15:00:00.000 GMT+0900,136.691,136.788,136.664,136.737,4802.3
25.08.2022 15:15:00.000 GMT+0900,136.737,136.737,136.606,136.653,5642.16
25.08.2022 15:30:00.000 GMT+0900,136.653,136.657,136.446,136.507,6237.77
25.08.2022 15:45:00.000 GMT+0900,136.507,136.674,136.465,136.656,5667.9
25.08.2022 16:00:00.000 GMT+0900,136.659,136.685,136.478,136.543,6652.63
25.08.2022 16:15:00.000 GMT+0900,136.543,136.571,136.395,136.469,6991.48
25.08.2022 16:30:00.000 GMT+0900,136.476,136.559,136.458,136.521,4298.55
25.08.2022 16:45:00.000 GMT+0900,136.521,136.602,136.462,136.479,4184.58
25.08.2022 17:00:00.000 GMT+0900,136.479,136.557,136.396,136.529,5208.35
25.08.2022 17:15:00.000 GMT+0900,136.531,136.599,136.531,136.574,3597.98
25.08.2022 17:30:00.000 GMT+0900,136.573,136.597,136.468,136.493,3306.51
25.08.2022 17:45:00.000 GMT+0900,136.492,136.521,136.423,136.474,3779.34
25.08.2022 18:00:00.000 GMT+0900,136.472,136.494,136.375,136.433,5911.41
25.08.2022 18:15:00.000 GMT+0900,136.435,136.435,136.317,136.410,4680.57
25.08.2022 18:30:00.000 GMT+0900,136.410,136.544,136.395,136.433,6140.56
25.08.2022 18:45:00.000 GMT+0900,136.431,136.458,136.360,136.455,3352.6
25.08.2022 19:00:00.000 GMT+0900,136.454,136.553,136.436,136.546,3616.53
25.08.2022 19:15:00.000 GMT+0900,136.543,136.561,136.517,136.536,3700.07
25.08.2022 19:30:00.000 GMT+0900,136.536,136.544,136.444,136.453,3411.08
25.08.2022 19:45:00.000 GMT+0900,136.451,136.541,136.438,136.533,4034.06
25.08.2022 20:00:00.000 GMT+0900,136.535,136.587,136.452,136.454,3251.45
25.08.2022 20:15:00.000 GMT+0900,136.455,136.455,136.347,136.352,3395.46
25.08.2022 20:30:00.000 GMT+0900,136.352,136.502,136.352,136.382,6139.35
25.08.2022 20:45:00.000 GMT+0900,136.384,136.408,136.323,136.398,4300.3
25.08.2022 21:00:00.000 GMT+0900,136.397,136.499,136.373,136.483,5684.73
25.08.2022 21:15:00.000 GMT+0900,136.484,136.628,136.470,136.579,4895.83
25.08.2022 21:30:00.000 GMT+0900,136.579,136.836,136.573,136.672,10480.69
25.08.2022 21:45:00.000 GMT+0900,136.671,136.794,136.661,136.679,8395.34
25.08.2022 22:00:00.000 GMT+0900,136.679,136.863,136.629,136.741,7036.3
25.08.2022 22:15:00.000 GMT+0900,136.739,136.797,136.707,136.770,5988.68
25.08.2022 22:30:00.000 GMT+0900,136.774,136.932,136.723,136.892,8237.37
25.08.2022 22:45:00.000 GMT+0900,136.896,136.953,136.853,136.891,5765.14
25.08.2022 23:00:00.000 GMT+0900,136.893,136.952,136.693,136.760,8257.03
25.08.2022 23:15:00.000 GMT+0900,136.761,136.841,136.717,136.830,6175.22
25.08.2022 23:30:00.000 GMT+0900,136.830,136.832,136.670,136.697,5618.31
25.08.2022 23:45:00.000 GMT+0900,136.695,136.725,136.621,136.704,7308.03
26.08.2022 00:00:00.000 GMT+0900,136.705,136.777,136.621,136.624,6848.78
26.08.2022 00:15:00.000 GMT+0900,136.625,136.723,136.605,136.694,4975.68
26.08.2022 00:30:00.000 GMT+0900,136.694,136.802,136.685,136.773,4477.13
26.08.2022 00:45:00.000 GMT+0900,136.774,136.842,136.734,136.834,2655.5
26.08.2022 01:00:00.000 GMT+0900,136.833,136.887,136.766,136.779,3640.23
26.08.2022 01:15:00.000 GMT+0900,136.779,136.802,136.731,136.742,2482.39
26.08.2022 01:30:00.000 GMT+0900,136.742,136.758,136.673,136.677,2673.56
26.08.2022 01:45:00.000 GMT+0900,136.679,136.679,136.626,136.640,3344.56
26.08.2022 02:00:00.000 GMT+0900,136.639,136.656,136.464,136.488,6272.87
26.08.2022 02:15:00.000 GMT+0900,136.488,136.532,136.467,136.506,3503.11
26.08.2022 02:30:00.000 GMT+0900,136.507,136.509,136.434,136.499,2711.94
26.08.2022 02:45:00.000 GMT+0900,136.498,136.509,136.395,136.455,3151.53
26.08.2022 03:00:00.000 GMT+0900,136.454,136.552,136.436,136.518,4741.45
26.08.2022 03:15:00.000 GMT+0900,136.517,136.546,136.439,136.445,3232.4
26.08.2022 03:30:00.000 GMT+0900,136.446,136.499,136.434,136.470,2766.4
26.08.2022 03:45:00.000 GMT+0900,136.471,136.489,136.427,136.451,2507.62
26.08.2022 04:00:00.000 GMT+0900,136.452,136.528,136.452,136.508,2541.58
26.08.2022 04:15:00.000 GMT+0900,136.509,136.515,136.481,136.510,1420.7
26.08.2022 04:30:00.000 GMT+0900,136.510,136.535,136.506,136.520,1873.58
26.08.2022 04:45:00.000 GMT+0900,136.517,136.550,136.508,136.511,2519.74
26.08.2022 05:00:00.000 GMT+0900,136.511,136.546,136.511,136.512,650.47
26.08.2022 05:15:00.000 GMT+0900,136.513,136.515,136.490,136.497,479.6
26.08.2022 05:30:00.000 GMT+0900,136.498,136.516,136.493,136.494,517.5
26.08.2022 05:45:00.000 GMT+0900,136.493,136.528,136.415,136.418,1664.77
26.08.2022 06:00:00.000 GMT+0900,136.436,136.484,136.434,136.482,1228.5
26.08.2022 06:15:00.000 GMT+0900,136.484,136.489,136.469,136.476,505.48
26.08.2022 06:30:00.000 GMT+0900,136.477,136.491,136.472,136.483,575.23
26.08.2022 06:45:00.000 GMT+0900,136.483,136.499,136.472,136.477,316.36
26.08.2022 07:00:00.000 GMT+0900,136.477,136.489,136.446,136.458,1249.33
26.08.2022 07:15:00.000 GMT+0900,136.458,136.458,136.424,136.428,463.55
26.08.2022 07:30:00.000 GMT+0900,136.429,136.458,136.416,136.455,923.86
26.08.2022 07:45:00.000 GMT+0900,136.455,136.530,136.448,136.508,1469.05
26.08.2022 08:00:00.000 GMT+0900,136.508,136.583,136.507,136.568,2810.66
26.08.2022 08:15:00.000 GMT+0900,136.568,136.599,136.566,136.576,4012.86
26.08.2022 08:30:00.000 GMT+0900,136.575,136.578,136.527,136.567,1610.96
26.08.2022 08:45:00.000 GMT+0900,136.571,136.626,136.560,136.560,1598.9
26.08.2022 09:00:00.000 GMT+0900,136.562,136.722,136.489,136.706,4277.02
26.08.2022 09:15:00.000 GMT+0900,136.704,136.705,136.637,136.690,2896.88
26.08.2022 09:30:00.000 GMT+0900,136.689,136.709,136.600,136.625,5079.56
26.08.2022 09:45:00.000 GMT+0900,136.629,136.742,136.620,136.686,5353.76
26.08.2022 10:00:00.000 GMT+0900,136.686,136.726,136.637,136.665,2737.89
26.08.2022 10:15:00.000 GMT+0900,136.665,136.687,136.617,136.650,2888.41
26.08.2022 10:30:00.000 GMT+0900,136.651,136.752,136.616,136.723,5265.23
26.08.2022 10:45:00.000 GMT+0900,136.723,136.777,136.712,136.749,4645.87
26.08.2022 11:00:00.000 GMT+0900,136.751,136.789,136.727,136.740,4037.11
26.08.2022 11:15:00.000 GMT+0900,136.740,136.784,136.729,136.759,2778.11
26.08.2022 11:30:00.000 GMT+0900,136.760,136.771,136.738,136.745,1742.78
26.08.2022 11:45:00.000 GMT+0900,136.742,136.762,136.717,136.718,2490.15
26.08.2022 12:00:00.000 GMT+0900,136.718,136.733,136.676,136.681,1812.83
26.08.2022 12:15:00.000 GMT+0900,136.681,136.743,136.672,136.735,1519.56
26.08.2022 12:30:00.000 GMT+0900,136.736,136.737,136.654,136.683,1582.49
26.08.2022 12:45:00.000 GMT+0900,136.682,136.702,136.651,136.654,1611.86
26.08.2022 13:00:00.000 GMT+0900,136.654,136.692,136.650,136.670,1415.55
26.08.2022 13:15:00.000 GMT+0900,136.670,136.734,136.664,136.703,2485.53
26.08.2022 13:30:00.000 GMT+0900,136.705,136.759,136.705,136.744,3094.12
26.08.2022 13:45:00.000 GMT+0900,136.745,136.834,136.738,136.832,2750.97
26.08.2022 14:00:00.000 GMT+0900,136.838,136.848,136.794,136.826,2274.97
26.08.2022 14:15:00.000 GMT+0900,136.820,136.849,136.801,136.820,2924.11
26.08.2022 14:30:00.000 GMT+0900,136.819,136.835,136.745,136.834,4175.33
26.08.2022 14:45:00.000 GMT+0900,136.834,136.887,136.834,136.863,3116.22
26.08.2022 15:00:00.000 GMT+0900,136.864,136.910,136.834,136.869,4381.99
26.08.2022 15:15:00.000 GMT+0900,136.871,136.968,136.851,136.918,2884.94
26.08.2022 15:30:00.000 GMT+0900,136.918,137.008,136.918,136.970,3965.07
26.08.2022 15:45:00.000 GMT+0900,136.972,137.079,136.963,137.025,4574.36
26.08.2022 16:00:00.000 GMT+0900,137.026,137.072,136.950,136.995,5468.09
26.08.2022 16:15:00.000 GMT+0900,136.994,137.123,136.991,137.019,4440.76
26.08.2022 16:30:00.000 GMT+0900,137.019,137.082,137.004,137.057,3885.51
26.08.2022 16:45:00.000 GMT+0900,137.056,137.075,136.999,137.021,3403.54
26.08.2022 17:00:00.000 GMT+0900,137.019,137.043,136.945,136.968,4204.13
26.08.2022 17:15:00.000 GMT+0900,136.967,137.030,136.944,136.974,2937.07
26.08.2022 17:30:00.000 GMT+0900,136.972,137.025,136.965,136.971,2188.66
26.08.2022 17:45:00.000 GMT+0900,136.970,136.978,136.870,136.914,2401.63
26.08.2022 18:00:00.000 GMT+0900,136.912,136.957,136.874,136.900,2421.84
26.08.2022 18:15:00.000 GMT+0900,136.899,136.899,136.816,136.816,3615.11
26.08.2022 18:30:00.000 GMT+0900,136.816,136.898,136.810,136.861,2750.98
26.08.2022 18:45:00.000 GMT+0900,136.861,136.921,136.860,136.879,2478.46
26.08.2022 19:00:00.000 GMT+0900,136.879,136.943,136.862,136.917,1908.67
26.08.2022 19:15:00.000 GMT+0900,136.915,136.946,136.896,136.915,2944.48
26.08.2022 19:30:00.000 GMT+0900,136.915,136.942,136.877,136.896,2256.28
26.08.2022 19:45:00.000 GMT+0900,136.896,136.926,136.878,136.905,1841.31
26.08.2022 20:00:00.000 GMT+0900,136.904,136.968,136.898,136.939,2371.63
26.08.2022 20:15:00.000 GMT+0900,136.938,136.955,136.867,136.872,2224
26.08.2022 20:30:00.000 GMT+0900,136.879,136.974,136.872,136.973,3357.2
26.08.2022 20:45:00.000 GMT+0900,136.973,137.041,136.972,136.976,3180.22
26.08.2022 21:00:00.000 GMT+0900,136.979,137.019,136.910,136.924,3147.96
