Local time,Open,High,Low,Close,Volume
21.02.2023 11:15:00.000 GMT+0900,134.352,134.373,134.329,134.346,3522.17
21.02.2023 11:30:00.000 GMT+0900,134.345,134.369,134.155,134.330,6248.27
21.02.2023 11:45:00.000 GMT+0900,134.328,134.486,134.295,134.468,5170.02
21.02.2023 12:00:00.000 GMT+0900,134.469,134.493,134.407,134.463,5218.94
21.02.2023 12:15:00.000 GMT+0900,134.467,134.479,134.408,134.437,3396.31
21.02.2023 12:30:00.000 GMT+0900,134.438,134.488,134.424,134.466,1806.53
21.02.2023 12:45:00.000 GMT+0900,134.467,134.468,134.398,134.420,3690.86
21.02.2023 13:00:00.000 GMT+0900,134.420,134.446,134.414,134.424,3143.45
21.02.2023 13:15:00.000 GMT+0900,134.423,134.436,134.360,134.367,2872.09
21.02.2023 13:30:00.000 GMT+0900,134.369,134.387,134.315,134.326,2512.86
21.02.2023 13:45:00.000 GMT+0900,134.326,134.367,134.285,134.325,5183.82
21.02.2023 14:00:00.000 GMT+0900,134.326,134.391,134.315,134.389,2560.79
21.02.2023 14:15:00.000 GMT+0900,134.389,134.423,134.361,134.404,2703.87
21.02.2023 14:30:00.000 GMT+0900,134.403,134.436,134.360,134.378,2960.12
21.02.2023 14:45:00.000 GMT+0900,134.377,134.399,134.304,134.310,3102.23
21.02.2023 15:00:00.000 GMT+0900,134.311,134.412,134.309,134.407,3417.72
21.02.2023 15:15:00.000 GMT+0900,134.406,134.419,134.352,134.370,4924.35
21.02.2023 15:30:00.000 GMT+0900,134.369,134.460,134.369,134.441,3616.89
21.02.2023 15:45:00.000 GMT+0900,134.442,134.511,134.439,134.502,4987.09
21.02.2023 16:00:00.000 GMT+0900,134.502,134.595,134.463,134.551,8844.81
21.02.2023 16:15:00.000 GMT+0900,134.555,134.677,134.548,134.631,7420.32
21.02.2023 16:30:00.000 GMT+0900,134.632,134.693,134.580,134.663,6906.29
21.02.2023 16:45:00.000 GMT+0900,134.664,134.701,134.547,134.583,6669.31
21.02.2023 17:00:00.000 GMT+0900,134.584,134.757,134.577,134.714,12736.99
21.02.2023 17:15:00.000 GMT+0900,134.713,134.821,134.678,134.791,12605.58
21.02.2023 17:30:00.000 GMT+0900,134.793,134.845,134.739,134.771,12239.87
21.02.2023 17:45:00.000 GMT+0900,134.773,134.781,134.677,134.701,9486.26
21.02.2023 18:00:00.000 GMT+0900,134.700,134.721,134.584,134.642,12045.22
21.02.2023 18:15:00.000 GMT+0900,134.646,134.739,134.631,134.646,13498.48
21.02.2023 18:30:00.000 GMT+0900,134.646,134.694,134.491,134.576,16138.61
21.02.2023 18:45:00.000 GMT+0900,134.579,134.603,134.431,134.585,13924.44
21.02.2023 19:00:00.000 GMT+0900,134.585,134.659,134.565,134.575,11298.15
21.02.2023 19:15:00.000 GMT+0900,134.573,134.703,134.573,134.683,9895.74
21.02.2023 19:30:00.000 GMT+0900,134.683,134.687,134.582,134.620,9927.79
21.02.2023 19:45:00.000 GMT+0900,134.619,134.701,134.609,134.648,8232.19
21.02.2023 20:00:00.000 GMT+0900,134.647,134.702,134.645,134.679,6304.87
21.02.2023 20:15:00.000 GMT+0900,134.682,134.683,134.602,134.623,6394.54
21.02.2023 20:30:00.000 GMT+0900,134.621,134.648,134.549,134.576,6558.18
21.02.2023 20:45:00.000 GMT+0900,134.576,134.622,134.512,134.600,6036.78
21.02.2023 21:00:00.000 GMT+0900,134.601,134.763,134.599,134.739,6542.45
21.02.2023 21:15:00.000 GMT+0900,134.738,134.795,134.707,134.763,6562.1
21.02.2023 21:30:00.000 GMT+0900,134.764,134.784,134.726,134.763,5914.15
21.02.2023 21:45:00.000 GMT+0900,134.764,134.771,134.661,134.699,6500.81
21.02.2023 22:00:00.000 GMT+0900,134.700,134.844,134.690,134.795,10558
21.02.2023 22:15:00.000 GMT+0900,134.797,134.889,134.750,134.837,10090.2
21.02.2023 22:30:00.000 GMT+0900,134.838,134.870,134.743,134.860,12749.32
21.02.2023 22:45:00.000 GMT+0900,134.861,134.894,134.803,134.861,12699.53
21.02.2023 23:00:00.000 GMT+0900,134.859,134.928,134.807,134.910,11608.5
21.02.2023 23:15:00.000 GMT+0900,134.910,134.945,134.852,134.942,12085.77
21.02.2023 23:30:00.000 GMT+0900,134.944,134.955,134.798,134.872,13874.94
21.02.2023 23:45:00.000 GMT+0900,134.880,135.227,134.872,135.150,20804.11
22.02.2023 00:00:00.000 GMT+0900,135.151,135.171,134.952,135.057,13319.98
22.02.2023 00:15:00.000 GMT+0900,135.057,135.119,134.835,134.836,9857.76
22.02.2023 00:30:00.000 GMT+0900,134.836,134.853,134.716,134.845,10214.39
22.02.2023 00:45:00.000 GMT+0900,134.844,134.884,134.674,134.733,8955.84
22.02.2023 01:00:00.000 GMT+0900,134.734,134.894,134.692,134.867,7678.66
22.02.2023 01:15:00.000 GMT+0900,134.866,134.887,134.700,134.743,6956.68
22.02.2023 01:30:00.000 GMT+0900,134.742,134.840,134.688,134.816,6776.08
22.02.2023 01:45:00.000 GMT+0900,134.814,134.879,134.774,134.872,5365.99
22.02.2023 02:00:00.000 GMT+0900,134.871,134.909,134.821,134.893,5605.1
22.02.2023 02:15:00.000 GMT+0900,134.893,134.905,134.831,134.847,4054.44
22.02.2023 02:30:00.000 GMT+0900,134.847,134.868,134.778,134.827,3803.45
22.02.2023 02:45:00.000 GMT+0900,134.825,134.859,134.809,134.831,2809.64
22.02.2023 03:00:00.000 GMT+0900,134.830,134.937,134.791,134.927,3314.81
22.02.2023 03:15:00.000 GMT+0900,134.929,134.966,134.892,134.953,2766.34
22.02.2023 03:30:00.000 GMT+0900,134.952,135.037,134.949,135.012,2261.63
22.02.2023 03:45:00.000 GMT+0900,135.012,135.025,134.883,134.886,3777.65
22.02.2023 04:00:00.000 GMT+0900,134.885,134.939,134.882,134.904,3178.05
22.02.2023 04:15:00.000 GMT+0900,134.904,134.905,134.855,134.866,2824
22.02.2023 04:30:00.000 GMT+0900,134.866,134.902,134.855,134.893,2361.6
22.02.2023 04:45:00.000 GMT+0900,134.893,134.978,134.882,134.966,3059.38
22.02.2023 05:00:00.000 GMT+0900,134.966,134.966,134.890,134.901,2316.76
22.02.2023 05:15:00.000 GMT+0900,134.904,134.919,134.878,134.879,2580.05
22.02.2023 05:30:00.000 GMT+0900,134.878,134.892,134.856,134.880,1863.59
22.02.2023 05:45:00.000 GMT+0900,134.880,134.962,134.872,134.934,2096.48
22.02.2023 06:00:00.000 GMT+0900,134.934,134.971,134.916,134.964,841.94
22.02.2023 06:15:00.000 GMT+0900,134.965,135.010,134.964,134.985,760.94
22.02.2023 06:30:00.000 GMT+0900,134.986,135.016,134.976,134.993,789.48
22.02.2023 06:45:00.000 GMT+0900,134.994,135.024,134.987,135.001,843.23
22.02.2023 07:00:00.000 GMT+0900,135.001,135.002,134.948,134.979,1285.96
22.02.2023 07:15:00.000 GMT+0900,134.979,134.979,134.915,134.936,195.49
22.02.2023 07:30:00.000 GMT+0900,134.937,134.956,134.933,134.955,166.53
22.02.2023 07:45:00.000 GMT+0900,134.953,134.957,134.907,134.934,658.84
22.02.2023 08:00:00.000 GMT+0900,134.947,135.007,134.943,134.963,1255.73
22.02.2023 08:15:00.000 GMT+0900,134.962,134.968,134.900,134.902,1305.96
22.02.2023 08:30:00.000 GMT+0900,134.902,134.939,134.873,134.908,1573.87
22.02.2023 08:45:00.000 GMT+0900,134.910,135.019,134.821,134.994,4717.45
22.02.2023 09:00:00.000 GMT+0900,134.989,135.061,134.876,134.900,5873.21
22.02.2023 09:15:00.000 GMT+0900,134.900,134.932,134.838,134.861,3698.1
22.02.2023 09:30:00.000 GMT+0900,134.861,134.911,134.829,134.853,4808.36
22.02.2023 09:45:00.000 GMT+0900,134.857,134.859,134.640,134.802,9265.12
22.02.2023 10:00:00.000 GMT+0900,134.802,134.829,134.698,134.728,4703.91
22.02.2023 10:15:00.000 GMT+0900,134.728,134.753,134.601,134.618,4078.73
22.02.2023 10:30:00.000 GMT+0900,134.619,134.662,134.549,134.649,4843.82
22.02.2023 10:45:00.000 GMT+0900,134.651,134.764,134.635,134.701,3246.91
22.02.2023 11:00:00.000 GMT+0900,134.700,134.756,134.666,134.752,4090.34
22.02.2023 11:15:00.000 GMT+0900,134.751,134.753,134.680,134.720,2418.91
22.02.2023 11:30:00.000 GMT+0900,134.719,134.778,134.711,134.760,1989.04
22.02.2023 11:45:00.000 GMT+0900,134.761,134.913,134.751,134.913,3616.92
22.02.2023 12:00:00.000 GMT+0900,134.915,134.915,134.829,134.837,2851.07
22.02.2023 12:15:00.000 GMT+0900,134.838,134.870,134.829,134.860,1252.45
22.02.2023 12:30:00.000 GMT+0900,134.858,134.938,134.856,134.932,1643.82
22.02.2023 12:45:00.000 GMT+0900,134.932,134.946,134.886,134.900,2357.94
22.02.2023 13:00:00.000 GMT+0900,134.900,134.930,134.890,134.924,2065.71
22.02.2023 13:15:00.000 GMT+0900,134.924,134.945,134.902,134.915,2141.01
22.02.2023 13:30:00.000 GMT+0900,134.915,134.928,134.872,134.891,2089.63
22.02.2023 13:45:00.000 GMT+0900,134.887,134.919,134.843,134.903,2685.17
22.02.2023 14:00:00.000 GMT+0900,134.902,134.964,134.895,134.929,3095.89
22.02.2023 14:15:00.000 GMT+0900,134.931,134.947,134.909,134.926,2017.29
22.02.2023 14:30:00.000 GMT+0900,134.925,134.930,134.868,134.870,2330.38
22.02.2023 14:45:00.000 GMT+0900,134.870,134.888,134.752,134.766,3000.98
22.02.2023 15:00:00.000 GMT+0900,134.765,134.895,134.758,134.871,3239.36
22.02.2023 15:15:00.000 GMT+0900,134.872,134.874,134.831,134.860,2164.78
22.02.2023 15:30:00.000 GMT+0900,134.857,134.865,134.796,134.803,3750.84
22.02.2023 15:45:00.000 GMT+0900,134.803,134.862,134.768,134.784,2682.31
22.02.2023 16:00:00.000 GMT+0900,134.783,134.822,134.718,134.742,5908.18
22.02.2023 16:15:00.000 GMT+0900,134.742,134.785,134.689,134.702,5221.63
22.02.2023 16:30:00.000 GMT+0900,134.702,134.739,134.639,134.677,5907.37
22.02.2023 16:45:00.000 GMT+0900,134.677,134.749,134.657,134.731,4585.12
22.02.2023 17:00:00.000 GMT+0900,134.732,134.732,134.590,134.705,8569.86
22.02.2023 17:15:00.000 GMT+0900,134.705,134.775,134.689,134.711,7424.21
22.02.2023 17:30:00.000 GMT+0900,134.712,134.851,134.684,134.840,7738.54
22.02.2023 17:45:00.000 GMT+0900,134.841,134.928,134.800,134.915,6016.36
22.02.2023 18:00:00.000 GMT+0900,134.913,134.960,134.847,134.892,6915.15
22.02.2023 18:15:00.000 GMT+0900,134.892,134.987,134.882,134.948,7247.03
22.02.2023 18:30:00.000 GMT+0900,134.949,134.995,134.890,134.925,7845.13
22.02.2023 18:45:00.000 GMT+0900,134.922,134.922,134.843,134.882,6780.4
22.02.2023 19:00:00.000 GMT+0900,134.883,134.931,134.850,134.912,6897.67
22.02.2023 19:15:00.000 GMT+0900,134.912,134.961,134.883,134.941,5785.4
22.02.2023 19:30:00.000 GMT+0900,134.944,134.952,134.837,134.856,5918.8
22.02.2023 19:45:00.000 GMT+0900,134.856,134.914,134.840,134.885,4387.14
22.02.2023 20:00:00.000 GMT+0900,134.885,134.887,134.783,134.843,5545.13
22.02.2023 20:15:00.000 GMT+0900,134.844,134.844,134.783,134.812,4982
22.02.2023 20:30:00.000 GMT+0900,134.810,134.824,134.732,134.773,5867.03
22.02.2023 20:45:00.000 GMT+0900,134.773,134.788,134.750,134.757,4026.03
22.02.2023 21:00:00.000 GMT+0900,134.755,134.802,134.659,134.703,6252.81
22.02.2023 21:15:00.000 GMT+0900,134.703,134.713,134.504,134.547,6937.89
22.02.2023 21:30:00.000 GMT+0900,134.547,134.547,134.363,134.529,8290.01
22.02.2023 21:45:00.000 GMT+0900,134.530,134.552,134.445,134.480,6889.23
22.02.2023 22:00:00.000 GMT+0900,134.480,134.570,134.413,134.549,8137.87
22.02.2023 22:15:00.000 GMT+0900,134.547,134.597,134.433,134.561,7815.07
22.02.2023 22:30:00.000 GMT+0900,134.562,134.650,134.525,134.616,6319.48
22.02.2023 22:45:00.000 GMT+0900,134.616,134.644,134.498,134.545,6002.11
22.02.2023 23:00:00.000 GMT+0900,134.545,134.617,134.515,134.595,6895.39
22.02.2023 23:15:00.000 GMT+0900,134.595,134.651,134.524,134.547,6004.09
22.02.2023 23:30:00.000 GMT+0900,134.547,134.549,134.415,134.476,9372.74
22.02.2023 23:45:00.000 GMT+0900,134.475,134.533,134.391,134.528,8136.52
23.02.2023 00:00:00.000 GMT+0900,134.527,134.677,134.468,134.633,8297.58
23.02.2023 00:15:00.000 GMT+0900,134.634,134.678,134.537,134.625,6656.92
23.02.2023 00:30:00.000 GMT+0900,134.627,134.697,134.570,134.617,8057.73
23.02.2023 00:45:00.000 GMT+0900,134.617,134.634,134.484,134.599,10127.53
23.02.2023 01:00:00.000 GMT+0900,134.598,134.724,134.584,134.703,9797.5
23.02.2023 01:15:00.000 GMT+0900,134.704,134.713,134.648,134.694,10002.8
23.02.2023 01:30:00.000 GMT+0900,134.693,134.758,134.670,134.719,9605.39
23.02.2023 01:45:00.000 GMT+0900,134.719,134.785,134.712,134.775,8069.89
23.02.2023 02:00:00.000 GMT+0900,134.775,134.801,134.741,134.767,6094.01
23.02.2023 02:15:00.000 GMT+0900,134.767,134.767,134.669,134.716,5337.54
23.02.2023 02:30:00.000 GMT+0900,134.715,134.740,134.676,134.712,4204.88
23.02.2023 02:45:00.000 GMT+0900,134.711,134.778,134.696,134.737,4284.42
23.02.2023 03:00:00.000 GMT+0900,134.737,134.775,134.699,134.725,6266.9
23.02.2023 03:15:00.000 GMT+0900,134.724,134.739,134.672,134.729,4030.07
23.02.2023 03:30:00.000 GMT+0900,134.730,134.765,134.682,134.712,5479.77
23.02.2023 03:45:00.000 GMT+0900,134.715,134.765,134.710,134.717,6046.38
23.02.2023 04:00:00.000 GMT+0900,134.720,134.909,134.610,134.840,23346.56
23.02.2023 04:15:00.000 GMT+0900,134.840,134.951,134.833,134.880,15843.33
23.02.2023 04:30:00.000 GMT+0900,134.878,134.950,134.867,134.909,12554.39
23.02.2023 04:45:00.000 GMT+0900,134.909,134.946,134.837,134.936,10036.39
23.02.2023 05:00:00.000 GMT+0900,134.933,134.983,134.892,134.965,8002.04
23.02.2023 05:15:00.000 GMT+0900,134.965,134.981,134.937,134.942,4890.15
23.02.2023 05:30:00.000 GMT+0900,134.942,134.985,134.935,134.953,4024.96
23.02.2023 05:45:00.000 GMT+0900,134.954,134.974,134.926,134.941,4627.13
23.02.2023 06:00:00.000 GMT+0900,134.942,134.966,134.915,134.923,1392.54
23.02.2023 06:15:00.000 GMT+0900,134.922,134.945,134.910,134.934,703.9
23.02.2023 06:30:00.000 GMT+0900,134.934,134.935,134.890,134.904,726.09
23.02.2023 06:45:00.000 GMT+0900,134.906,134.932,134.871,134.888,906.18
23.02.2023 07:00:00.000 GMT+0900,134.853,134.860,134.808,134.820,160.95
23.02.2023 07:15:00.000 GMT+0900,134.828,134.859,134.821,134.843,381.82
23.02.2023 07:30:00.000 GMT+0900,134.842,134.885,134.840,134.885,131.81
23.02.2023 07:45:00.000 GMT+0900,134.890,134.899,134.854,134.868,4175
23.02.2023 08:00:00.000 GMT+0900,134.868,134.889,134.838,134.855,4350.61
23.02.2023 08:15:00.000 GMT+0900,134.855,134.893,134.825,134.863,1847.04
23.02.2023 08:30:00.000 GMT+0900,134.864,134.910,134.854,134.901,1372.52
23.02.2023 08:45:00.000 GMT+0900,134.902,134.947,134.896,134.932,2098.76
23.02.2023 09:00:00.000 GMT+0900,134.932,134.959,134.924,134.930,3909.34
23.02.2023 09:15:00.000 GMT+0900,134.929,134.953,134.915,134.936,2444.58
23.02.2023 09:30:00.000 GMT+0900,134.934,134.945,134.915,134.934,2106.12
23.02.2023 09:45:00.000 GMT+0900,134.934,134.944,134.800,134.848,3874.3
23.02.2023 10:00:00.000 GMT+0900,134.848,134.872,134.807,134.858,4737.25
23.02.2023 10:15:00.000 GMT+0900,134.858,134.897,134.825,134.837,4585.88
23.02.2023 10:30:00.000 GMT+0900,134.838,134.855,134.784,134.785,3169.52
23.02.2023 10:45:00.000 GMT+0900,134.784,134.805,134.742,134.796,3674.85
23.02.2023 11:00:00.000 GMT+0900,134.796,134.824,134.784,134.793,2775.91
23.02.2023 11:15:00.000 GMT+0900,134.795,134.807,134.754,134.803,1862.83
23.02.2023 11:30:00.000 GMT+0900,134.803,134.816,134.772,134.775,1368.78
23.02.2023 11:45:00.000 GMT+0900,134.774,134.784,134.702,134.748,5033.49
23.02.2023 12:00:00.000 GMT+0900,134.747,134.772,134.711,134.736,3512.35
23.02.2023 12:15:00.000 GMT+0900,134.735,134.756,134.718,134.751,3085.13
23.02.2023 12:30:00.000 GMT+0900,134.751,134.757,134.728,134.741,2062.25
23.02.2023 12:45:00.000 GMT+0900,134.741,134.776,134.732,134.765,1686.21
23.02.2023 13:00:00.000 GMT+0900,134.765,134.789,134.763,134.783,1935.85
23.02.2023 13:15:00.000 GMT+0900,134.784,134.822,134.783,134.817,1785.19
23.02.2023 13:30:00.000 GMT+0900,134.819,134.821,134.759,134.770,1843.42
23.02.2023 13:45:00.000 GMT+0900,134.769,134.785,134.753,134.754,1304.01
23.02.2023 14:00:00.000 GMT+0900,134.755,134.822,134.755,134.815,2664.71
23.02.2023 14:15:00.000 GMT+0900,134.816,134.869,134.801,134.861,3261.82
23.02.2023 14:30:00.000 GMT+0900,134.861,134.886,134.819,134.829,3304.47
23.02.2023 14:45:00.000 GMT+0900,134.830,134.849,134.805,134.834,2431.56
23.02.2023 15:00:00.000 GMT+0900,134.831,134.831,134.773,134.790,3482.95
23.02.2023 15:15:00.000 GMT+0900,134.790,134.794,134.735,134.739,2903.43
23.02.2023 15:30:00.000 GMT+0900,134.738,134.762,134.709,134.738,3022.89
23.02.2023 15:45:00.000 GMT+0900,134.739,134.833,134.736,134.830,3477.35
23.02.2023 16:00:00.000 GMT+0900,134.834,134.868,134.795,134.795,7253.24
23.02.2023 16:15:00.000 GMT+0900,134.796,134.886,134.772,134.864,6670.07
23.02.2023 16:30:00.000 GMT+0900,134.865,134.911,134.813,134.845,7849.13
23.02.2023 16:45:00.000 GMT+0900,134.844,134.877,134.791,134.840,7705.16
23.02.2023 17:00:00.000 GMT+0900,134.840,134.923,134.836,134.877,10471.47
23.02.2023 17:15:00.000 GMT+0900,134.878,134.888,134.808,134.831,9388.79
23.02.2023 17:30:00.000 GMT+0900,134.831,134.847,134.778,134.831,7293.64
23.02.2023 17:45:00.000 GMT+0900,134.831,134.898,134.827,134.894,7511.34
23.02.2023 18:00:00.000 GMT+0900,134.895,134.904,134.856,134.870,6677.88
23.02.2023 18:15:00.000 GMT+0900,134.870,134.899,134.847,134.893,7404.43
23.02.2023 18:30:00.000 GMT+0900,134.892,134.895,134.794,134.818,6968.06
23.02.2023 18:45:00.000 GMT+0900,134.818,134.869,134.800,134.864,5618.87
23.02.2023 19:00:00.000 GMT+0900,134.865,134.933,134.828,134.903,7739.28
23.02.2023 19:15:00.000 GMT+0900,134.903,134.911,134.864,134.869,5085.04
23.02.2023 19:30:00.000 GMT+0900,134.869,134.926,134.869,134.902,4842.72
23.02.2023 19:45:00.000 GMT+0900,134.903,134.924,134.891,134.903,5131.83
23.02.2023 20:00:00.000 GMT+0900,134.903,134.938,134.881,134.935,5290.74
23.02.2023 20:15:00.000 GMT+0900,134.935,134.991,134.927,134.979,4720.58
23.02.2023 20:30:00.000 GMT+0900,134.980,134.986,134.937,134.957,5367.69
23.02.2023 20:45:00.000 GMT+0900,134.957,134.972,134.906,134.933,5143.14
23.02.2023 21:00:00.000 GMT+0900,134.933,134.949,134.879,134.929,5758.48
23.02.2023 21:15:00.000 GMT+0900,134.930,135.074,134.929,135.010,7620.06
23.02.2023 21:30:00.000 GMT+0900,135.011,135.028,134.953,135.001,7023.09
23.02.2023 21:45:00.000 GMT+0900,135.001,135.053,134.960,134.981,6888.83
23.02.2023 22:00:00.000 GMT+0900,134.985,135.053,134.961,134.996,8786.29
23.02.2023 22:15:00.000 GMT+0900,134.994,135.061,134.923,135.016,9742.75
23.02.2023 22:30:00.000 GMT+0900,135.015,135.364,134.933,135.257,25515.85
23.02.2023 22:45:00.000 GMT+0900,135.258,135.362,135.208,135.271,14400.23
23.02.2023 23:00:00.000 GMT+0900,135.271,135.302,135.151,135.192,14210.24
23.02.2023 23:15:00.000 GMT+0900,135.192,135.200,135.045,135.104,13331.43
23.02.2023 23:30:00.000 GMT+0900,135.104,135.185,135.070,135.131,16676.71
23.02.2023 23:45:00.000 GMT+0900,135.131,135.145,134.846,134.876,17658.49
24.02.2023 00:00:00.000 GMT+0900,134.876,134.949,134.770,134.787,13166.07
24.02.2023 00:15:00.000 GMT+0900,134.788,134.795,134.645,134.746,13238.56
24.02.2023 00:30:00.000 GMT+0900,134.749,134.854,134.747,134.834,12750.66
24.02.2023 00:45:00.000 GMT+0900,134.832,134.946,134.784,134.849,11712.56
24.02.2023 01:00:00.000 GMT+0900,134.851,134.913,134.788,134.864,9064.15
24.02.2023 01:15:00.000 GMT+0900,134.864,134.904,134.755,134.794,8433.24
24.02.2023 01:30:00.000 GMT+0900,134.793,134.793,134.624,134.716,9788.38
24.02.2023 01:45:00.000 GMT+0900,134.715,134.839,134.705,134.804,6394.31
24.02.2023 02:00:00.000 GMT+0900,134.803,134.870,134.751,134.866,6028.52
24.02.2023 02:15:00.000 GMT+0900,134.866,134.873,134.781,134.840,4542.18
24.02.2023 02:30:00.000 GMT+0900,134.842,134.848,134.787,134.816,3618.55
24.02.2023 02:45:00.000 GMT+0900,134.816,134.832,134.762,134.807,3503.18
24.02.2023 03:00:00.000 GMT+0900,134.806,134.874,134.777,134.813,6528.4
24.02.2023 03:15:00.000 GMT+0900,134.814,134.844,134.804,134.821,3636.03
24.02.2023 03:30:00.000 GMT+0900,134.822,134.829,134.717,134.723,4520.68
24.02.2023 03:45:00.000 GMT+0900,134.723,134.725,134.648,134.671,7400.14
24.02.2023 04:00:00.000 GMT+0900,134.670,134.693,134.605,134.606,4537.69
24.02.2023 04:15:00.000 GMT+0900,134.606,134.621,134.527,134.542,4445.46
24.02.2023 04:30:00.000 GMT+0900,134.544,134.588,134.486,134.571,5282.61
24.02.2023 04:45:00.000 GMT+0900,134.573,134.646,134.549,134.637,4359.25
24.02.2023 05:00:00.000 GMT+0900,134.638,134.686,134.620,134.679,3269.7
24.02.2023 05:15:00.000 GMT+0900,134.679,134.682,134.640,134.668,3047.38
24.02.2023 05:30:00.000 GMT+0900,134.667,134.678,134.621,134.622,2867.89
24.02.2023 05:45:00.000 GMT+0900,134.623,134.672,134.618,134.639,2366.55
24.02.2023 06:00:00.000 GMT+0900,134.640,134.727,134.639,134.724,1873.94
24.02.2023 06:15:00.000 GMT+0900,134.723,134.742,134.698,134.722,599.91
24.02.2023 06:30:00.000 GMT+0900,134.721,134.727,134.690,134.696,913.95
24.02.2023 06:45:00.000 GMT+0900,134.697,134.708,134.657,134.688,908.32
24.02.2023 07:00:00.000 GMT+0900,134.645,134.710,134.645,134.696,88.95
24.02.2023 07:15:00.000 GMT+0900,134.695,134.730,134.695,134.717,425.26
24.02.2023 07:30:00.000 GMT+0900,134.718,134.731,134.713,134.717,1355.43
24.02.2023 07:45:00.000 GMT+0900,134.716,134.718,134.651,134.677,1071.75
24.02.2023 08:00:00.000 GMT+0900,134.677,134.679,134.458,134.467,2126.96
24.02.2023 08:15:00.000 GMT+0900,134.468,134.473,134.274,134.438,4703.74
24.02.2023 08:30:00.000 GMT+0900,134.438,134.613,134.426,134.540,4598.03
24.02.2023 08:45:00.000 GMT+0900,134.538,134.631,134.522,134.622,3758.61
24.02.2023 09:00:00.000 GMT+0900,134.623,134.668,134.477,134.500,7745.44
24.02.2023 09:15:00.000 GMT+0900,134.500,134.562,134.444,134.559,6934.96
24.02.2023 09:30:00.000 GMT+0900,134.560,134.920,134.502,134.627,17492.78
24.02.2023 09:45:00.000 GMT+0900,134.625,134.668,134.054,134.336,19739.24
24.02.2023 10:00:00.000 GMT+0900,134.337,134.547,134.289,134.534,15701.51
24.02.2023 10:15:00.000 GMT+0900,134.533,134.636,134.353,134.622,14588.89
24.02.2023 10:30:00.000 GMT+0900,134.623,134.910,134.603,134.737,15705.8
24.02.2023 10:45:00.000 GMT+0900,134.738,134.828,134.686,134.775,10870.29
24.02.2023 11:00:00.000 GMT+0900,134.775,134.822,134.696,134.728,9922.52
24.02.2023 11:15:00.000 GMT+0900,134.729,134.739,134.571,134.663,7925.24
24.02.2023 11:30:00.000 GMT+0900,134.662,134.672,134.592,134.641,7803.58
24.02.2023 11:45:00.000 GMT+0900,134.643,134.790,134.629,134.771,9679.74
24.02.2023 12:00:00.000 GMT+0900,134.768,134.784,134.689,134.696,7988.1
24.02.2023 12:15:00.000 GMT+0900,134.696,134.714,134.648,134.685,5322.93
24.02.2023 12:30:00.000 GMT+0900,134.686,134.713,134.619,134.711,4686.36
24.02.2023 12:45:00.000 GMT+0900,134.709,134.743,134.697,134.724,3658.29
24.02.2023 13:00:00.000 GMT+0900,134.723,134.730,134.650,134.679,5180.63
24.02.2023 13:15:00.000 GMT+0900,134.678,134.716,134.652,134.680,4990.91
24.02.2023 13:30:00.000 GMT+0900,134.682,134.697,134.651,134.669,4940.2
24.02.2023 13:45:00.000 GMT+0900,134.668,134.679,134.648,134.660,4114.61
24.02.2023 14:00:00.000 GMT+0900,134.661,134.746,134.660,134.743,4365.25
24.02.2023 14:15:00.000 GMT+0900,134.744,134.754,134.614,134.656,5051.77
24.02.2023 14:30:00.000 GMT+0900,134.657,134.705,134.601,134.613,6540.92
24.02.2023 14:45:00.000 GMT+0900,134.613,134.627,134.575,134.597,4703.86
24.02.2023 15:00:00.000 GMT+0900,134.597,134.605,134.509,134.558,4645.67
24.02.2023 15:15:00.000 GMT+0900,134.559,134.628,134.559,134.609,3429.71
24.02.2023 15:30:00.000 GMT+0900,134.609,134.667,134.593,134.604,3765.11
24.02.2023 15:45:00.000 GMT+0900,134.604,134.755,134.595,134.684,4669.38
24.02.2023 16:00:00.000 GMT+0900,134.683,134.721,134.649,134.719,8996.31
24.02.2023 16:15:00.000 GMT+0900,134.721,134.731,134.607,134.651,10205.06
24.02.2023 16:30:00.000 GMT+0900,134.653,134.784,134.622,134.778,10346.15
24.02.2023 16:45:00.000 GMT+0900,134.779,134.843,134.767,134.837,8977.36
24.02.2023 17:00:00.000 GMT+0900,134.837,134.950,134.833,134.912,15363.21
24.02.2023 17:15:00.000 GMT+0900,134.911,134.960,134.856,134.897,12053.57
24.02.2023 17:30:00.000 GMT+0900,134.894,134.928,134.852,134.924,10729.93
24.02.2023 17:45:00.000 GMT+0900,134.926,135.087,134.921,135.067,13004.53
24.02.2023 18:00:00.000 GMT+0900,135.068,135.180,135.047,135.161,13675.47
24.02.2023 18:15:00.000 GMT+0900,135.160,135.205,135.140,135.166,11606.17
24.02.2023 18:30:00.000 GMT+0900,135.165,135.256,135.153,135.154,8390.25
24.02.2023 18:45:00.000 GMT+0900,135.155,135.172,135.072,135.141,8369.84
24.02.2023 19:00:00.000 GMT+0900,135.142,135.151,135.083,135.126,10000.79
24.02.2023 19:15:00.000 GMT+0900,135.126,135.148,135.072,135.096,7878.26
24.02.2023 19:30:00.000 GMT+0900,135.097,135.175,135.093,135.121,6315.96
24.02.2023 19:45:00.000 GMT+0900,135.120,135.184,135.114,135.174,6231.69
24.02.2023 20:00:00.000 GMT+0900,135.175,135.251,135.139,135.248,6506.72
24.02.2023 20:15:00.000 GMT+0900,135.250,135.294,135.222,135.278,6936.91
